file	line	selector	callKey	property	value	code	initialClassification	classification	registryId	contract	owner	resolution
server/public/js/views/foodOrders.js	1051	button.btn.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1051	button.btn.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1057	button.btn.btn-sm.btn-equal		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1057	button.btn.btn-sm.btn-equal		class	btn-equal	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1057	button.btn.btn-sm.btn-equal		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1058	button.btn.btn-sm.btn-equal		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1058			class	btn-danger	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1058	button.btn.btn-sm.btn-equal		class	btn-equal	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1058			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1058	button.btn.btn-sm.btn-equal		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1345	button.btn.btn-primary.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1345	button.btn.btn-primary.btn-sm		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1345	button.btn.btn-primary.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1438	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1438	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1438	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1527	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1527	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1527	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1643	button.btn.btn-primary.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1643	button.btn.btn-primary.btn-sm		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1643	button.btn.btn-primary.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/foodOrders.js	1650	summary.collapsible-section-header		class	collapsible-section-header	markup-class	component-owner	component-owner	structural-disclosure	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	189	button.btn		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	189			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	220	button.skill-suggestion-chip		class	skill-suggestion-chip	markup-class	component-owner	component-owner	rating-suggestion	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	247	input.skill-row-slider		class	skill-row-slider	markup-class	component-owner	component-owner	rating-slider	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	294	button.game-icon-btn		class	game-icon-btn	markup-class	component-owner	component-owner	row-icons	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	372			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	387	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	387	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	387	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	441	button.icon-btn		class	icon-btn	markup-class	component-owner	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	441	button.icon-btn		font-size	var(--font-size-xs)	inline-style	violation	violation	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Remove process-removal inline font-size/padding; use the shared icon-button interior.
server/public/js/views/gameCatalog.js	441	button.icon-btn		padding	0 var(--space-1)	inline-style	violation	violation	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Remove process-removal inline font-size/padding; use the shared icon-button interior.
server/public/js/views/gameCatalog.js	504	button.btn.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	504	button.btn.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	509	button.btn		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	512	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	512	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	512	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	515	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	515	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	515			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	515	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	516	button.btn.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	516	button.btn.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	518	button.btn.btn-danger.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	518	button.btn.btn-danger.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	518	button.btn.btn-danger.btn-block		class	btn-danger	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	741	button.btn.btn-primary.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	741	button.btn.btn-primary.btn-sm		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	741	button.btn.btn-primary.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	754	button.btn.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	754			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	754	button.btn.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	755	button.btn.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	755			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	755	button.btn.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	756	button.btn.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	756			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/gameCatalog.js	756	button.btn.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/hallOfFame.js	49		emptyStateHtml.style	style	padding:var(--space-4);	empty-state-presentation	violation	violation	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css	Replace this exact protected EmptyState style option with its owner class, preserving the declared values and existing contextual classes.
server/public/js/views/hallOfFame.js	97		emptyStateHtml.className	className	hall-of-fame-empty-result	empty-state-presentation	violation	component-owner	empty-state-hall-of-fame	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/domains.css	Complete the concrete registry ownership/variant entry; product declaration remains unchanged.
server/public/js/views/home.js	73		emptyStateHtml.style	style	padding:var(--space-4);	empty-state-presentation	violation	violation	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css	Replace this exact protected EmptyState style option with its owner class, preserving the declared values and existing contextual classes.
server/public/js/views/home.js	95	button.home-current-navigate		class	home-current-navigate	markup-class	component-owner	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	103	button.icon-btn.home-current-dismiss		class	home-current-dismiss	markup-class	component-owner	component-owner	row-icons	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	103	button.icon-btn.home-current-dismiss		class	icon-btn	markup-class	component-owner	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	189	button.card.row.list-row		class	card	markup-class	component-owner	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	189	button.card.row.list-row		class	list-row	markup-class	component-owner	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	189	button.card.row.list-row		class	row	markup-class	component-owner	component-owner	row-layout	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	204	button.card.row.list-row		class	card	markup-class	component-owner	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	204	button.card.row.list-row		class	list-row	markup-class	component-owner	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	204	button.card.row.list-row		class	row	markup-class	component-owner	component-owner	row-layout	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	309	button.btn.btn-sm.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	309	button.btn.btn-sm.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	309	button.btn.btn-sm.btn-block		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	328	button.btn.btn-primary.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	328	button.btn.btn-primary.btn-sm		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	328	button.btn.btn-primary.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	394	button.card.player-card		class	card	markup-class	component-owner	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/home.js	394	button.card.player-card		class	player-card	markup-class	component-owner	component-owner	player-card	components/controls.md#strukturziele-mit-44-px	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/js/views/infoBoard.js	80	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/infoBoard.js	80	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/infoBoard.js	80	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/infoBoard.js	131	button.icon-btn		class	icon-btn	markup-class	component-owner	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/infoBoard.js	132	button.icon-btn		class	icon-btn	markup-class	component-owner	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/infoBoard.js	133	button.icon-btn		class	icon-btn	markup-class	component-owner	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/infoBoard.js	145	button.btn.btn-primary.btn-sm.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/infoBoard.js	145	button.btn.btn-primary.btn-sm.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/infoBoard.js	145	button.btn.btn-primary.btn-sm.btn-block		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/infoBoard.js	145	button.btn.btn-primary.btn-sm.btn-block		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/leaderboard.js	98	button.btn.btn-primary.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/leaderboard.js	98	button.btn.btn-primary.btn-sm		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/leaderboard.js	98	button.btn.btn-primary.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/leaderboard.js	250	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/leaderboard.js	250	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/leaderboard.js	250	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	166	button.team-player		class	team-player	markup-class	component-owner	component-owner	player-card	components/controls.md#strukturziele-mit-44-px	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	200	button.btn.btn-primary.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	200	button.btn.btn-primary.btn-sm		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	200	button.btn.btn-primary.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	204	button.btn.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	204	button.btn.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	205	button.btn.btn-primary.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	205	button.btn.btn-primary.btn-sm		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	205	button.btn.btn-primary.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	244	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	244	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	244	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	429	summary.collapsible-section-header		class	collapsible-section-header	markup-class	component-owner	component-owner	structural-disclosure	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	445		emptyStateHtml.style	style	padding:var(--space-4);	empty-state-presentation	violation	violation	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css	Replace this exact protected EmptyState style option with its owner class, preserving the declared values and existing contextual classes.
server/public/js/views/matchmaking.js	452		emptyStateHtml.style	style	padding:var(--space-4);	empty-state-presentation	violation	violation	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css	Replace this exact protected EmptyState style option with its owner class, preserving the declared values and existing contextual classes.
server/public/js/views/matchmaking.js	493	button.check-row.draft-pool-player		class	check-row	markup-class	component-owner	component-owner	player-card	components/controls.md#strukturziele-mit-44-px	public/css/domains.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	493	button.check-row.draft-pool-player		class	draft-pool-player	markup-class	component-owner	component-owner	player-selection-actions	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	510	button.btn.btn-danger.btn-sm		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	510	button.btn.btn-danger.btn-sm		class	btn-danger	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	510	button.btn.btn-danger.btn-sm		class	btn-sm	modifier	component-owner	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	625	button.btn		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	625			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	626	button.btn		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	626			class	btn-primary	literal-modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	671	button.btn.btn-primary		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	671	button.btn.btn-primary		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	726	button.btn.btn-primary		class	btn	markup-class	component-owner	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/matchmaking.js	726	button.btn.btn-primary		class	btn-primary	modifier	component-owner	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/more.js	34	button.card.row.list-row.more-card		class	card	markup-class	component-owner	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/more.js	34	button.card.row.list-row.more-card		class	list-row	markup-class	component-owner	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/more.js	34	button.card.row.list-row.more-card		class	more-card	markup-class	component-owner	component-owner	structural-cards	components/controls.md#strukturziele-mit-44-px	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/more.js	34	button.card.row.list-row.more-card		class	row	markup-class	component-owner	component-owner	row-layout	components/controls.md#zusatzklassen-und-zusammengesetzte-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/music.js	145	button.icon-btn.music-pairing-copy		class	icon-btn	markup-class	component-owner	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css	Existing registered owner/variant; unchanged.
server/public/js/views/music.js	145	button.icon-btn.music-pairing-copy		class	music-pairing-copy	markup-class	component-owner	component-owner	music-controls	components/controls.md#tokens-und-einzeilige-controls	public/css/overlays.css	Existing registered owner/variant; unchanged.
